drawing_name,average,object_name,image_name,identity,matched,condition,participant,order,img_rx,img_ry,img_cx,img_cy,drawn_rx,drawn_ry,drawn_cx,drawn_cy
AD05_D04_apr19,0.6666666666666666,door1,a-pr19,nonspecific,1,search,AD05,D04,148.5,291.5,796.5,388.5,107,116,468,100
AD06_d02_apr19,0,door1,a-pr19,nonspecific,0,search,AD06,d02,148.5,291.5,796.5,388.5,NA,NA,NA,NA
AD09_d04_apr19,1,door1,a-pr19,nonspecific,1,search,AD09,d04,148.5,291.5,796.5,388.5,79,120,474,106
AD10_d01_apr19,1,door1,a-pr19,nonspecific,1,search,AD10,d01,148.5,291.5,796.5,388.5,78,92,461,289
AD12_d09_apr19,1,door1,a-pr19,nonspecific,1,search,AD12,d09,148.5,291.5,796.5,388.5,144,219,455,257
AD13_d01_apr19,1,door1,a-pr19,nonspecific,1,search,AD13,d01,148.5,291.5,796.5,388.5,100,115,364,168.8571167
AD16_d02_apr19,1,door1,a-pr19,nonspecific,1,search,AD16,d02,148.5,291.5,796.5,388.5,123,148,380,160
AD26_d02_apr19,1,door1,a-pr19,nonspecific,1,search,AD26,d02,148.5,291.5,796.5,388.5,116,108,432,117
AD27_d06_apr19,1,door1,a-pr19,nonspecific,1,search,AD27,d06,148.5,291.5,796.5,388.5,66,91,424,272
AD28_d05_apr19,1,door1,a-pr19,nonspecific,1,search,AD28,d05,148.5,291.5,796.5,388.5,89,148,407,261
AD30_d04_apr19,1,door1,a-pr19,nonspecific,1,search,AD30,d04,148.5,291.5,796.5,388.5,83,124,371,149
AD31_d05_apr19,0.6666666666666666,door1,a-pr19,nonspecific,1,search,AD31,d05,148.5,291.5,796.5,388.5,107,163,341,299
AD01_d01_apr19,0.3333333333333333,doorknob1,a-pr19,nonspecific,0,search,AD01,d01,15,36,708,424,NA,NA,NA,NA
AD03_d10_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD03,d10,15,36,708,424,12,13,417,216
AD05_D04_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD05,D04,15,36,708,424,15,22,502,83
AD06_d02_apr19,0,doorknob1,a-pr19,nonspecific,0,search,AD06,d02,15,36,708,424,NA,NA,NA,NA
AD09_d04_apr19,0.3333333333333333,doorknob1,a-pr19,nonspecific,0,search,AD09,d04,15,36,708,424,NA,NA,NA,NA
AD10_d01_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD10,d01,15,36,708,424,27,29,470,281
AD12_d09_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD12,d09,15,36,708,424,22,24,507,242
AD13_d01_apr19,0,doorknob1,a-pr19,nonspecific,0,search,AD13,d01,15,36,708,424,NA,NA,NA,NA
AD16_d02_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD16,d02,15,36,708,424,29,21,468,145
AD26_d02_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD26,d02,15,36,708,424,14,25,457,97
AD27_d06_apr19,0.3333333333333333,doorknob1,a-pr19,nonspecific,0,search,AD27,d06,15,36,708,424,NA,NA,NA,NA
AD28_d05_apr19,0.6666666666666666,doorknob1,a-pr19,nonspecific,1,search,AD28,d05,15,36,708,424,15,18,454,277
AD30_d04_apr19,1,doorknob1,a-pr19,nonspecific,1,search,AD30,d04,15,36,708,424,24,20,414,124
AD31_d05_apr19,0.6666666666666666,doorknob1,a-pr19,nonspecific,1,search,AD31,d05,15,36,708,424,30,37,293,293
AD01_d01_apr19,1,shoerack1,a-pr19,nonspecific,1,search,AD01,d01,140,154.5,658,802.5,79,80,205,410
AD03_d10_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD03,d10,140,154.5,658,802.5,NA,NA,NA,NA
AD05_D04_apr19,1,shoerack1,a-pr19,nonspecific,1,search,AD05,D04,140,154.5,658,802.5,81,111,213,285
AD06_d02_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD06,d02,140,154.5,658,802.5,NA,NA,NA,NA
AD09_d04_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD09,d04,140,154.5,658,802.5,NA,NA,NA,NA
AD10_d01_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD10,d01,140,154.5,658,802.5,NA,NA,NA,NA
AD12_d09_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD12,d09,140,154.5,658,802.5,NA,NA,NA,NA
AD13_d01_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD13,d01,140,154.5,658,802.5,NA,NA,NA,NA
AD16_d02_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD16,d02,140,154.5,658,802.5,NA,NA,NA,NA
AD26_d02_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD26,d02,140,154.5,658,802.5,NA,NA,NA,NA
AD27_d06_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD27,d06,140,154.5,658,802.5,NA,NA,NA,NA
AD28_d05_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD28,d05,140,154.5,658,802.5,NA,NA,NA,NA
AD30_d04_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD30,d04,140,154.5,658,802.5,NA,NA,NA,NA
AD31_d05_apr19,0,shoerack1,a-pr19,nonspecific,0,search,AD31,d05,140,154.5,658,802.5,NA,NA,NA,NA
AD01_d01_apr19,1,staircase1,a-pr19,nonspecific,1,search,AD01,d01,344,396.5,349,397.5,218,212,194,199
AD03_d10_apr19,0.6666666666666666,staircase1,a-pr19,nonspecific,1,search,AD03,d10,344,396.5,349,397.5,156,227,112,317
AD05_D04_apr19,1,staircase1,a-pr19,nonspecific,1,search,AD05,D04,344,396.5,349,397.5,188,121,250,128
AD06_d02_apr19,0.6666666666666666,staircase1,a-pr19,nonspecific,1,search,AD06,d02,344,396.5,349,397.5,206,154,248,143
AD09_d04_apr19,0,staircase1,a-pr19,nonspecific,0,search,AD09,d04,344,396.5,349,397.5,NA,NA,NA,NA
AD10_d01_apr19,0,staircase1,a-pr19,nonspecific,0,search,AD10,d01,344,396.5,349,397.5,NA,NA,NA,NA
AD12_d09_apr19,0.3333333333333333,staircase1,a-pr19,nonspecific,0,search,AD12,d09,344,396.5,349,397.5,NA,NA,NA,NA
AD13_d01_apr19,1,staircase1,a-pr19,nonspecific,1,search,AD13,d01,344,396.5,349,397.5,187,247,115,247
AD16_d02_apr19,1,staircase1,a-pr19,nonspecific,1,search,AD16,d02,344,396.5,349,397.5,200,219,136,187
AD26_d02_apr19,0.6666666666666666,staircase1,a-pr19,nonspecific,1,search,AD26,d02,344,396.5,349,397.5,173,241,130,251
AD27_d06_apr19,0,staircase1,a-pr19,nonspecific,0,search,AD27,d06,344,396.5,349,397.5,NA,NA,NA,NA
AD28_d05_apr19,0,staircase1,a-pr19,nonspecific,0,search,AD28,d05,344,396.5,349,397.5,NA,NA,NA,NA
AD30_d04_apr19,0.6666666666666666,staircase1,a-pr19,nonspecific,1,search,AD30,d04,344,396.5,349,397.5,224,299,146,326.5555573
AD31_d05_apr19,1,staircase1,a-pr19,nonspecific,1,search,AD31,d05,344,396.5,349,397.5,117,151,78,330
AD01_d01_apr19,1,tree1,a-pr19,nonspecific,1,search,AD01,d01,70,141,540,507,45,71,363,277
AD03_d10_apr19,0,tree1,a-pr19,nonspecific,0,search,AD03,d10,70,141,540,507,NA,NA,NA,NA
AD05_D04_apr19,0.3333333333333333,tree1,a-pr19,nonspecific,0,search,AD05,D04,70,141,540,507,NA,NA,NA,NA
AD06_d02_apr19,0,tree1,a-pr19,nonspecific,0,search,AD06,d02,70,141,540,507,NA,NA,NA,NA
AD09_d04_apr19,0,tree1,a-pr19,nonspecific,0,search,AD09,d04,70,141,540,507,NA,NA,NA,NA
AD10_d01_apr19,0.3333333333333333,tree1,a-pr19,nonspecific,0,search,AD10,d01,70,141,540,507,NA,NA,NA,NA
AD12_d09_apr19,0,tree1,a-pr19,nonspecific,0,search,AD12,d09,70,141,540,507,NA,NA,NA,NA
AD13_d01_apr19,0,tree1,a-pr19,nonspecific,0,search,AD13,d01,70,141,540,507,NA,NA,NA,NA
AD16_d02_apr19,0.3333333333333333,tree1,a-pr19,nonspecific,0,search,AD16,d02,70,141,540,507,NA,NA,NA,NA
AD26_d02_apr19,0,tree1,a-pr19,nonspecific,0,search,AD26,d02,70,141,540,507,NA,NA,NA,NA
AD27_d06_apr19,0,tree1,a-pr19,nonspecific,0,search,AD27,d06,70,141,540,507,NA,NA,NA,NA
AD28_d05_apr19,0,tree1,a-pr19,nonspecific,0,search,AD28,d05,70,141,540,507,NA,NA,NA,NA
AD30_d04_apr19,0,tree1,a-pr19,nonspecific,0,search,AD30,d04,70,141,540,507,NA,NA,NA,NA
AD31_d05_apr19,0,tree1,a-pr19,nonspecific,0,search,AD31,d05,70,141,540,507,NA,NA,NA,NA
AD01_d01_apr19,1,umbrella1,a-pr19,target,1,search,AD01,d01,49.5,121,1054.5,583,29,68,604,299
AD03_d10_apr19,1,umbrella1,a-pr19,target,1,search,AD03,d10,49.5,121,1054.5,583,30,41,488,253
AD05_D04_apr19,0,umbrella1,a-pr19,target,0,search,AD05,D04,49.5,121,1054.5,583,NA,NA,NA,NA
AD06_d02_apr19,0.6666666666666666,umbrella1,a-pr19,target,1,search,AD06,d02,49.5,121,1054.5,583,34,124,572,255
AD09_d04_apr19,1,umbrella1,a-pr19,target,1,search,AD09,d04,49.5,121,1054.5,583,60,75,567,124
AD10_d01_apr19,1,umbrella1,a-pr19,target,1,search,AD10,d01,49.5,121,1054.5,583,25,52,580,300
AD12_d09_apr19,1,umbrella1,a-pr19,target,1,search,AD12,d09,49.5,121,1054.5,583,46,117,591,332
AD13_d01_apr19,1,umbrella1,a-pr19,target,1,search,AD13,d01,49.5,121,1054.5,583,67,100,560,321
AD16_d02_apr19,1,umbrella1,a-pr19,target,1,search,AD16,d02,49.5,121,1054.5,583,48,124,584,268
AD26_d02_apr19,0.6666666666666666,umbrella1,a-pr19,target,1,search,AD26,d02,49.5,121,1054.5,583,34,120,626,206
AD27_d06_apr19,1,umbrella1,a-pr19,target,1,search,AD27,d06,49.5,121,1054.5,583,25,40,532,299
AD28_d05_apr19,1,umbrella1,a-pr19,target,1,search,AD28,d05,49.5,121,1054.5,583,46,103,530,262
AD30_d04_apr19,1,umbrella1,a-pr19,target,1,search,AD30,d04,49.5,121,1054.5,583,52,64,614,243
AD31_d05_apr19,0.6666666666666666,umbrella1,a-pr19,target,1,search,AD31,d05,49.5,121,1054.5,583,40,77,563,344
AD01_d01_apr19,0.3333333333333333,umbrellastand1,a-pr19,nonspecific,0,search,AD01,d01,67,99,1009,642,NA,NA,NA,NA
AD03_d10_apr19,0.3333333333333333,umbrellastand1,a-pr19,nonspecific,0,search,AD03,d10,67,99,1009,642,NA,NA,NA,NA
AD05_D04_apr19,0,umbrellastand1,a-pr19,nonspecific,0,search,AD05,D04,67,99,1009,642,NA,NA,NA,NA
AD06_d02_apr19,1,umbrellastand1,a-pr19,nonspecific,1,search,AD06,d02,67,99,1009,642,55,100,560,266
AD09_d04_apr19,1,umbrellastand1,a-pr19,nonspecific,1,search,AD09,d04,67,99,1009,642,38,39,564,167
AD10_d01_apr19,1,umbrellastand1,a-pr19,nonspecific,1,search,AD10,d01,67,99,1009,642,41,54,574,333
AD12_d09_apr19,0.3333333333333333,umbrellastand1,a-pr19,nonspecific,0,search,AD12,d09,67,99,1009,642,NA,NA,NA,NA
AD13_d01_apr19,1,umbrellastand1,a-pr19,nonspecific,1,search,AD13,d01,67,99,1009,642,NA,NA,NA,NA
AD16_d02_apr19,0.6666666666666666,umbrellastand1,a-pr19,nonspecific,1,search,AD16,d02,67,99,1009,642,66,116,581,278
AD26_d02_apr19,0.6666666666666666,umbrellastand1,a-pr19,nonspecific,1,search,AD26,d02,67,99,1009,642,80,80,623,239
AD27_d06_apr19,0.6666666666666666,umbrellastand1,a-pr19,nonspecific,1,search,AD27,d06,67,99,1009,642,19,34,530,297
AD28_d05_apr19,0.3333333333333333,umbrellastand1,a-pr19,nonspecific,0,search,AD28,d05,67,99,1009,642,NA,NA,NA,NA
AD30_d04_apr19,1,umbrellastand1,a-pr19,nonspecific,1,search,AD30,d04,67,99,1009,642,53,63,585,295
AD31_d05_apr19,0.3333333333333333,umbrellastand1,a-pr19,nonspecific,0,search,AD31,d05,67,99,1009,642,NA,NA,NA,NA
AD01_d03_apr01,1,chair1,a-pr1,nonspecific,1,search,AD01,d03,80.5,109.5,473.5,581.5,27,66,224,303
AD02_d06_apr01,0,chair1,a-pr1,nonspecific,0,search,AD02,d06,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD03_d02_apr01,0,chair1,a-pr1,nonspecific,0,search,AD03,d02,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD04_d02_apr01,0.6666666666666666,chair1,a-pr1,nonspecific,1,search,AD04,d02,80.5,109.5,473.5,581.5,40,52,468,227
AD05_D01_apr01,0.3333333333333333,chair1,a-pr1,nonspecific,0,search,AD05,D01,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD06_d08_apr01,0,chair1,a-pr1,nonspecific,0,search,AD06,d08,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD07_d03_apr01,1,chair1,a-pr1,nonspecific,1,search,AD07,d03,80.5,109.5,473.5,581.5,100,80,92,264
AD08_d04_apr01,0,chair1,a-pr1,nonspecific,0,search,AD08,d04,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD12_d06_apr01,0.3333333333333333,chair1,a-pr1,nonspecific,0,search,AD12,d06,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD13_d11_apr01,0,chair1,a-pr1,nonspecific,0,search,AD13,d11,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD15_d09_apr01,1,chair1,a-pr1,nonspecific,1,search,AD15,d09,80.5,109.5,473.5,581.5,56,76,311,324
AD16_d09_apr01,0,chair1,a-pr1,nonspecific,0,search,AD16,d09,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD18_d06_apr01,0,chair1,a-pr1,nonspecific,0,search,AD18,d06,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD20_d04_apr01,0,chair1,a-pr1,nonspecific,0,search,AD20,d04,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD22_d04_apr01,0.3333333333333333,chair1,a-pr1,nonspecific,0,search,AD22,d04,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD23_d04_apr01,0,chair1,a-pr1,nonspecific,0,search,AD23,d04,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD24_d06_apr01,0,chair1,a-pr1,nonspecific,0,search,AD24,d06,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD25_d03_apr01,0.3333333333333333,chair1,a-pr1,nonspecific,0,search,AD25,d03,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD26_d01_apr01,0,chair1,a-pr1,nonspecific,0,search,AD26,d01,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD27_d08_apr01,0,chair1,a-pr1,nonspecific,0,search,AD27,d08,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD29_d03_apr01,1,chair1,a-pr1,nonspecific,1,search,AD29,d03,80.5,109.5,473.5,581.5,100,106,108,302
AD30_d05_apr01,0,chair1,a-pr1,nonspecific,0,search,AD30,d05,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD31_d06_apr01,0,chair1,a-pr1,nonspecific,0,search,AD31,d06,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD32_d06_apr01,0,chair1,a-pr1,nonspecific,0,search,AD32,d06,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD33_d03_apr01,0,chair1,a-pr1,nonspecific,0,search,AD33,d03,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD34_d07_apr01,0.3333333333333333,chair1,a-pr1,nonspecific,0,search,AD34,d07,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD35_d03_apr01,0.6666666666666666,chair1,a-pr1,nonspecific,1,search,AD35,d03,80.5,109.5,473.5,581.5,73,82,158,328
AD36_d02_apr01,0,chair1,a-pr1,nonspecific,0,search,AD36,d02,80.5,109.5,473.5,581.5,NA,NA,NA,NA
AD01_d03_apr01,0.3333333333333333,chair2,a-pr1,nonspecific,0,search,AD01,d03,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD02_d06_apr01,0,chair2,a-pr1,nonspecific,0,search,AD02,d06,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD03_d02_apr01,0,chair2,a-pr1,nonspecific,0,search,AD03,d02,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD04_d02_apr01,0,chair2,a-pr1,nonspecific,0,search,AD04,d02,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD05_D01_apr01,0,chair2,a-pr1,nonspecific,0,search,AD05,D01,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD06_d08_apr01,0,chair2,a-pr1,nonspecific,0,search,AD06,d08,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD07_d03_apr01,0.6666666666666666,chair2,a-pr1,nonspecific,1,search,AD07,d03,70.5,93.5,489.5,521.5,41,59,76,248
AD08_d04_apr01,0.3333333333333333,chair2,a-pr1,nonspecific,0,search,AD08,d04,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD12_d06_apr01,0,chair2,a-pr1,nonspecific,0,search,AD12,d06,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD13_d11_apr01,0,chair2,a-pr1,nonspecific,0,search,AD13,d11,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD15_d09_apr01,1,chair2,a-pr1,nonspecific,1,search,AD15,d09,70.5,93.5,489.5,521.5,58,79,308,321
AD16_d09_apr01,0,chair2,a-pr1,nonspecific,0,search,AD16,d09,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD18_d06_apr01,0,chair2,a-pr1,nonspecific,0,search,AD18,d06,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD20_d04_apr01,0,chair2,a-pr1,nonspecific,0,search,AD20,d04,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD22_d04_apr01,0,chair2,a-pr1,nonspecific,0,search,AD22,d04,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD23_d04_apr01,0,chair2,a-pr1,nonspecific,0,search,AD23,d04,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD24_d06_apr01,0.3333333333333333,chair2,a-pr1,nonspecific,0,search,AD24,d06,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD25_d03_apr01,0,chair2,a-pr1,nonspecific,0,search,AD25,d03,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD26_d01_apr01,0,chair2,a-pr1,nonspecific,0,search,AD26,d01,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD27_d08_apr01,0,chair2,a-pr1,nonspecific,0,search,AD27,d08,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD29_d03_apr01,1,chair2,a-pr1,nonspecific,1,search,AD29,d03,70.5,93.5,489.5,521.5,158,119,109,306
AD30_d05_apr01,0.3333333333333333,chair2,a-pr1,nonspecific,0,search,AD30,d05,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD31_d06_apr01,0,chair2,a-pr1,nonspecific,0,search,AD31,d06,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD32_d06_apr01,0,chair2,a-pr1,nonspecific,0,search,AD32,d06,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD33_d03_apr01,0,chair2,a-pr1,nonspecific,0,search,AD33,d03,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD34_d07_apr01,0.3333333333333333,chair2,a-pr1,nonspecific,0,search,AD34,d07,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD35_d03_apr01,0,chair2,a-pr1,nonspecific,0,search,AD35,d03,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD36_d02_apr01,0,chair2,a-pr1,nonspecific,0,search,AD36,d02,70.5,93.5,489.5,521.5,NA,NA,NA,NA
AD01_d03_apr01,0,chair3,a-pr1,nonspecific,0,search,AD01,d03,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD02_d06_apr01,0,chair3,a-pr1,nonspecific,0,search,AD02,d06,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD03_d02_apr01,0,chair3,a-pr1,nonspecific,0,search,AD03,d02,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD04_d02_apr01,0,chair3,a-pr1,nonspecific,0,search,AD04,d02,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD05_D01_apr01,0.3333333333333333,chair3,a-pr1,nonspecific,0,search,AD05,D01,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD06_d08_apr01,0,chair3,a-pr1,nonspecific,0,search,AD06,d08,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD07_d03_apr01,0.3333333333333333,chair3,a-pr1,nonspecific,0,search,AD07,d03,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD08_d04_apr01,0,chair3,a-pr1,nonspecific,0,search,AD08,d04,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD12_d06_apr01,0,chair3,a-pr1,nonspecific,0,search,AD12,d06,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD13_d11_apr01,0,chair3,a-pr1,nonspecific,0,search,AD13,d11,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD15_d09_apr01,1,chair3,a-pr1,nonspecific,1,search,AD15,d09,75.5,104.5,670.5,565.5,62,67,310,324
AD16_d09_apr01,0,chair3,a-pr1,nonspecific,0,search,AD16,d09,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD18_d06_apr01,0,chair3,a-pr1,nonspecific,0,search,AD18,d06,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD20_d04_apr01,0,chair3,a-pr1,nonspecific,0,search,AD20,d04,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD22_d04_apr01,0,chair3,a-pr1,nonspecific,0,search,AD22,d04,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD23_d04_apr01,0,chair3,a-pr1,nonspecific,0,search,AD23,d04,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD24_d06_apr01,0,chair3,a-pr1,nonspecific,0,search,AD24,d06,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD25_d03_apr01,0,chair3,a-pr1,nonspecific,0,search,AD25,d03,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD26_d01_apr01,0,chair3,a-pr1,nonspecific,0,search,AD26,d01,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD27_d08_apr01,0,chair3,a-pr1,nonspecific,0,search,AD27,d08,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD29_d03_apr01,0.6666666666666666,chair3,a-pr1,nonspecific,1,search,AD29,d03,75.5,104.5,670.5,565.5,100,80,109,285
AD30_d05_apr01,0.3333333333333333,chair3,a-pr1,nonspecific,0,search,AD30,d05,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD31_d06_apr01,0,chair3,a-pr1,nonspecific,0,search,AD31,d06,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD32_d06_apr01,0,chair3,a-pr1,nonspecific,0,search,AD32,d06,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD33_d03_apr01,0.3333333333333333,chair3,a-pr1,nonspecific,0,search,AD33,d03,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD34_d07_apr01,0.6666666666666666,chair3,a-pr1,nonspecific,1,search,AD34,d07,75.5,104.5,670.5,565.5,100,121,263,344
AD35_d03_apr01,0,chair3,a-pr1,nonspecific,0,search,AD35,d03,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD36_d02_apr01,0,chair3,a-pr1,nonspecific,0,search,AD36,d02,75.5,104.5,670.5,565.5,NA,NA,NA,NA
AD01_d03_apr01,0.3333333333333333,chair4,a-pr1,nonspecific,0,search,AD01,d03,64,90,672,515,NA,NA,NA,NA
AD02_d06_apr01,0.3333333333333333,chair4,a-pr1,nonspecific,0,search,AD02,d06,64,90,672,515,NA,NA,NA,NA
AD03_d02_apr01,0,chair4,a-pr1,nonspecific,0,search,AD03,d02,64,90,672,515,NA,NA,NA,NA
AD04_d02_apr01,0,chair4,a-pr1,nonspecific,0,search,AD04,d02,64,90,672,515,NA,NA,NA,NA
AD05_D01_apr01,0,chair4,a-pr1,nonspecific,0,search,AD05,D01,64,90,672,515,NA,NA,NA,NA
AD06_d08_apr01,0,chair4,a-pr1,nonspecific,0,search,AD06,d08,64,90,672,515,NA,NA,NA,NA
AD07_d03_apr01,0,chair4,a-pr1,nonspecific,0,search,AD07,d03,64,90,672,515,NA,NA,NA,NA
AD08_d04_apr01,0,chair4,a-pr1,nonspecific,0,search,AD08,d04,64,90,672,515,NA,NA,NA,NA
AD12_d06_apr01,0,chair4,a-pr1,nonspecific,0,search,AD12,d06,64,90,672,515,NA,NA,NA,NA
AD13_d11_apr01,0,chair4,a-pr1,nonspecific,0,search,AD13,d11,64,90,672,515,NA,NA,NA,NA
AD15_d09_apr01,1,chair4,a-pr1,nonspecific,1,search,AD15,d09,64,90,672,515,46,73,309,326
AD16_d09_apr01,0,chair4,a-pr1,nonspecific,0,search,AD16,d09,64,90,672,515,NA,NA,NA,NA
AD18_d06_apr01,0,chair4,a-pr1,nonspecific,0,search,AD18,d06,64,90,672,515,NA,NA,NA,NA
AD20_d04_apr01,0,chair4,a-pr1,nonspecific,0,search,AD20,d04,64,90,672,515,NA,NA,NA,NA
AD22_d04_apr01,0.3333333333333333,chair4,a-pr1,nonspecific,0,search,AD22,d04,64,90,672,515,NA,NA,NA,NA
AD23_d04_apr01,0,chair4,a-pr1,nonspecific,0,search,AD23,d04,64,90,672,515,NA,NA,NA,NA
AD24_d06_apr01,0,chair4,a-pr1,nonspecific,0,search,AD24,d06,64,90,672,515,NA,NA,NA,NA
AD25_d03_apr01,0,chair4,a-pr1,nonspecific,0,search,AD25,d03,64,90,672,515,NA,NA,NA,NA
AD26_d01_apr01,0,chair4,a-pr1,nonspecific,0,search,AD26,d01,64,90,672,515,NA,NA,NA,NA
AD27_d08_apr01,0,chair4,a-pr1,nonspecific,0,search,AD27,d08,64,90,672,515,NA,NA,NA,NA
AD29_d03_apr01,0.3333333333333333,chair4,a-pr1,nonspecific,0,search,AD29,d03,64,90,672,515,NA,NA,NA,NA
AD30_d05_apr01,0,chair4,a-pr1,nonspecific,0,search,AD30,d05,64,90,672,515,NA,NA,NA,NA
AD31_d06_apr01,0,chair4,a-pr1,nonspecific,0,search,AD31,d06,64,90,672,515,NA,NA,NA,NA
AD32_d06_apr01,0,chair4,a-pr1,nonspecific,0,search,AD32,d06,64,90,672,515,NA,NA,NA,NA
AD33_d03_apr01,0,chair4,a-pr1,nonspecific,0,search,AD33,d03,64,90,672,515,NA,NA,NA,NA
AD34_d07_apr01,0.3333333333333333,chair4,a-pr1,nonspecific,0,search,AD34,d07,64,90,672,515,NA,NA,NA,NA
AD35_d03_apr01,0,chair4,a-pr1,nonspecific,0,search,AD35,d03,64,90,672,515,NA,NA,NA,NA
AD36_d02_apr01,0,chair4,a-pr1,nonspecific,0,search,AD36,d02,64,90,672,515,NA,NA,NA,NA
AD01_d03_apr01,0,cup1,a-pr1,nonspecific,0,search,AD01,d03,14,20.5,602,478.5,NA,NA,NA,NA
AD02_d06_apr01,0,cup1,a-pr1,nonspecific,0,search,AD02,d06,14,20.5,602,478.5,NA,NA,NA,NA
AD03_d02_apr01,0,cup1,a-pr1,nonspecific,0,search,AD03,d02,14,20.5,602,478.5,NA,NA,NA,NA
AD04_d02_apr01,0,cup1,a-pr1,nonspecific,0,search,AD04,d02,14,20.5,602,478.5,NA,NA,NA,NA
