trial,start,end,x,y,mad.x,mad.y,peak.vx,peak.vy,dur,event,participant,image
4,645.2251787,645.2301852,1364,640,2.9652,10.3782,-5.5,-7,5.006499996,fixation,AD07,a-pr21.png
4,645.2332048,645.2412161,1411.5,700.5,10.3782,16.3086,-6.5,-9.5,8.0113,fixation,AD07,a-pr21.png
4,645.2432894,645.4551201,1398,736,4.4478,4.4478,6.5,-8.5,211.8307,fixation,AD07,a-pr21.png
4,645.4661021,645.4700787,1255,740.5,4.4478,1.4826,6,4,3.976599968,fixation,AD07,a-pr21.png
4,645.4720433,645.4940392,1203,743,3.7065,2.9652,7,-8.5,21.99590004,fixation,AD07,a-pr21.png
4,645.495053,646.6629541,1150.5,739,11.1195,7.413,9.5,8.5,1167.9011,fixation,AD07,a-pr21.png
4,648.2481059,648.2600787,1363.5,736.5,4.4478,5.9304,6.5,8,11.97279997,fixation,AD07,a-pr21.png
5,656.2912158,656.3672126,1440,743,2.9652,7.413,-5.5,-8.5,75.99679998,fixation,AD07,a-pr22.png
5,656.3686968,656.3991614,1437,736.5,2.9652,4.4478,5.5,13.5,30.46459997,fixation,AD07,a-pr22.png
5,656.4022386,656.5392344,1433,732,4.4478,5.9304,-5,-11.5,136.9957999,fixation,AD07,a-pr22.png
5,656.541259,656.5502313,1433,736,2.9652,10.3782,-3.5,-8.5,8.972300042,fixation,AD07,a-pr22.png
5,656.5522379,656.5991678,1433,735,2.9652,4.4478,7.5,-9.5,46.92990001,fixation,AD07,a-pr22.png
5,656.6063105,656.6093186,1327,677,8.8956,11.8608,6.5,12,3.008099957,fixation,AD07,a-pr22.png
5,656.6103415,656.8411114,1246,627,4.4478,4.4478,10,-7.5,230.7699,fixation,AD07,a-pr22.png
5,656.8532108,656.8610356,1444.5,644,12.6021,3.7065,-7.5,-6,7.824800021,fixation,AD07,a-pr22.png
5,656.8687432,657.1339466,1554,668,2.9652,5.9304,-9,13.5,265.20340000570303,fixation,AD07,a-pr22.png
5,657.1419877,657.1449412,1675,647,0,1.4826,-7.5,2.5,2.953499963,fixation,AD07,a-pr22.png
5,657.1479279,657.5817688,1750,643,4.4478,2.9652,12,5.5,433.84089994651697,fixation,AD07,a-pr22.png
5,657.6134478,657.8635202,1332,805,2.9652,5.9304,16.5,-6.5,250.07240002741997,fixation,AD07,a-pr22.png
5,657.8945014,658.5351319,1774,629,11.8608,4.4478,-8,-6.5,640.6305,fixation,AD07,a-pr22.png
5,660.120239,660.1322111,1710,658,2.2239,2.2239,-2,-5,11.972100008279101,fixation,AD07,a-pr22.png
6,668.1626382,668.4128911,1464,728,2.9652,5.9304,8.5,11,250.25290000485302,fixation,AD07,a-pr30.png
6,668.4215659,668.426596,1348,694,17.7912,4.4478,10,4,5.030100001,fixation,AD07,a-pr30.png
6,668.4405862,668.7604638,1163,684,5.1891,2.9652,8.5,5.5,319.8776,fixation,AD07,a-pr30.png
6,668.7654068,669.4022389,1030,644,7.413,4.4478,11.5,4.5,636.8321,fixation,AD07,a-pr30.png
6,669.4131246,669.7351997,1254,755,4.4478,5.9304,-11.5,-8,322.0751,fixation,AD07,a-pr30.png
6,669.7431902,670.9218476,1078,630,8.8956,7.413,9,7.5,1178.6574000143398,fixation,AD07,a-pr30.png
6,672.5166752,672.5335495,1111,633,2.9652,1.4826,6,4.5,16.874299966730202,fixation,AD07,a-pr30.png
7,680.5637586,680.7806889,1447,725,2.9652,5.9304,6,-12,216.9303,fixation,AD07,a-pr26.png
7,680.7817118,680.7996858,1447.5,722.5,3.7065,5.1891,7,18.5,17.97399996,fixation,AD07,a-pr26.png
7,680.8006978,680.8077162,1448,723,1.4826,1.4826,-4,-14,7.018399992,fixation,AD07,a-pr26.png
7,680.8087567,680.8447,1449,723,3.7065,5.9304,7,-13.5,35.94330004,fixation,AD07,a-pr26.png
7,680.8547038,681.724352,1253,753,13.3434,8.8956,9,-10,869.6482,fixation,AD07,a-pr26.png
7,681.7613665,681.9762757,1796,785,4.4478,5.9304,-7,8,214.9092,fixation,AD07,a-pr26.png
7,681.9792008,682.0380349,1794,782,4.4478,4.4478,6.5,-8,58.83409997,fixation,AD07,a-pr26.png
7,683.6302643,683.6412379,1260,746,4.4478,4.4478,-4.5,6,10.97360003,fixation,AD07,a-pr26.png
8,691.6715636,691.789573,1470,748.5,4.4478,12.6021,-7.5,10.5,118.0094,fixation,AD07,a-pr13.png
8,691.7935101,691.9384753,1473,750,4.4478,8.8956,8,-15,144.9652,fixation,AD07,a-pr13.png
8,691.9564176,692.2442841,1162,743,4.4478,7.413,11.5,-7.5,287.86650003166903,fixation,AD07,a-pr13.png
8,692.2533844,693.490163,966,693,41.5128,22.239,12,7,1236.7786,fixation,AD07,a-pr13.png
8,693.5051611,693.8329712,1211,674,4.4478,2.9652,-9,-5,327.8101,fixation,AD07,a-pr13.png
8,693.8349981,694.0809615,1329,698,5.9304,4.4478,-10.5,-5.5,245.9634,fixation,AD07,a-pr13.png
8,694.0898712,694.2627424,1534,707,2.9652,4.4478,8,-9,172.87120003311398,fixation,AD07,a-pr13.png
8,694.2716918,694.5785332,1339,707,2.9652,2.9652,11.5,-5.5,306.8414,fixation,AD07,a-pr13.png
8,694.5985243,694.6015661,1040,676,2.9652,5.9304,8,5,3.041799995,fixation,AD07,a-pr13.png
8,694.6047472,695.4392647,965,666,10.3782,4.4478,7.5,-3.5,834.5175,fixation,AD07,a-pr13.png
8,697.0402864,697.0572775,1063,678,4.4478,1.4826,-4.5,3.5,16.99109998,fixation,AD07,a-pr13.png
9,705.0878187,705.3017605,1420.5,720,3.7065,4.4478,-7,11.5,213.9418,fixation,AD07,a-pr6.png
9,705.3027757,705.3548365,1424.5,714,2.9652,4.4478,9,7,52.06080001,fixation,AD07,a-pr6.png
9,705.3746327,705.3776771,1149,682,5.9304,0,12,-2.5,3.044400015,fixation,AD07,a-pr6.png
9,705.3806323,705.589621,1074,686,4.4478,2.9652,9,6,208.9887,fixation,AD07,a-pr6.png
9,705.6325235,706.2092299,1836.5,683.5,22.9803,14.0847,10.5,-7.5,576.7064,fixation,AD07,a-pr6.png
9,706.2192425,706.2221867,1681,710,13.3434,0,10.5,1,2.9441999649860997,fixation,AD07,a-pr6.png
9,706.2291861,706.3681339,1565,718,2.9652,5.9304,9,-7.5,138.9478,fixation,AD07,a-pr6.png
9,706.3821252,706.3871849,1737,698,4.4478,4.4478,-11,-7,5.059699994,fixation,AD07,a-pr6.png
9,706.3900901,708.755873,1830,683,2.9652,5.9304,-9,-6.5,2365.7829,fixation,AD07,a-pr6.png
10,716.7876128,717.1875876,1480,728,2.9652,5.9304,7.5,-12,399.9748,fixation,AD07,a-pr16.png
10,717.2155296,717.6383853,1127,721,11.8608,4.4478,9.5,6.5,422.85569997329696,fixation,AD07,a-pr16.png
10,717.6804973,719.6515282,1924,569,13.3434,20.7564,-8,-6,1971.0309,fixation,AD07,a-pr16.png
10,721.2366279,721.2545964,1924,589.5,3.7065,2.2239,3.5,4.5,17.96850005,fixation,AD07,a-pr16.png
11,729.2784919,729.3521227,1450.5,723.5,2.2239,5.1891,4.5,-11.5,73.63079999,fixation,AD07,a-pr32.png
11,729.3531403,729.628928,1453,723,4.4478,5.9304,8.5,14,275.7877,fixation,AD07,a-pr32.png
11,729.6299635,729.805863,1429,702,4.4478,8.8956,7,-10.5,175.8995,fixation,AD07,a-pr32.png
11,729.8068267,729.8917784,1425,708,4.4478,8.8956,6.5,-11.5,84.9517,fixation,AD07,a-pr32.png
11,729.8927782,729.9167982,1426.5,704,3.7065,6.6717,7,15.5,24.02000001,fixation,AD07,a-pr32.png
11,729.9178109,729.948623,1426,705,4.4478,5.9304,4.5,12,30.81210003,fixation,AD07,a-pr32.png
11,729.9497612,730.0907225,1380,713,4.4478,4.4478,8.5,-14,140.9613,fixation,AD07,a-pr32.png
11,730.0917394,730.1346389,1384,706,4.4478,4.4478,-8.5,14,42.89950001,fixation,AD07,a-pr32.png
11,730.1356542,730.1436937,1384,704,4.4478,1.4826,4.5,-10.5,8.039499982,fixation,AD07,a-pr32.png
11,730.1466651,730.1726382,1385.5,703.5,3.7065,5.1891,-6,-10,25.9731,fixation,AD07,a-pr32.png
11,730.504538,730.507556,1734,636,4.4478,7.413,-227,42.5,3.018000061,fixation,AD07,a-pr32.png
11,730.5254758,730.5324574,1736,636,2.9652,7.413,-228,42,6.981600032304399,fixation,AD07,a-pr32.png
11,730.5364564,730.5425725,1735,632,2.9652,3.7065,226,-47,6.1160999903221995,fixation,AD07,a-pr32.png
11,730.547437,730.5825849,1734,629,2.9652,5.9304,-227,49,35.14790001,fixation,AD07,a-pr32.png
11,730.5836023,733.1270471,1742,603,16.3086,7.413,9,-9.5,2543.4448,fixation,AD07,a-pr32.png
12,741.1647353,741.190729,1485.5,726.5,3.7065,6.6717,-4,-12.5,25.99370002,fixation,AD07,a-pr5.png
12,741.1938016,741.3056404,1490,731,4.4478,5.9304,7.5,-11,111.83879995951399,fixation,AD07,a-pr5.png
12,741.3066335,741.3307611,1495,730.5,2.9652,5.1891,-5.5,11.5,24.127600001520502,fixation,AD07,a-pr5.png
12,741.3333446,741.5017438,1500,731,4.4478,4.4478,8,-11.5,168.3992,fixation,AD07,a-pr5.png
12,741.5196458,741.6964818,1204,729,4.4478,4.4478,13,-7.5,176.83599999873002,fixation,AD07,a-pr5.png
12,741.6975578,741.7004884,1160,713,5.9304,5.9304,10,5.5,2.930599978,fixation,AD07,a-pr5.png
12,741.7056259,741.9914222,1091,672,8.8956,4.4478,7.5,6.5,285.7963,fixation,AD07,a-pr5.png
12,741.9933121,742.2062943,1046,712,4.4478,2.9652,7,4.5,212.9822,fixation,AD07,a-pr5.png
12,742.2232314,742.2273041,1267,731.5,8.1543,5.1891,-6,-5,4.072699972,fixation,AD07,a-pr5.png
12,742.2343191,743.4846437,1309,734,14.826,4.4478,12,-8.5,1250.3246000269398,fixation,AD07,a-pr5.png
12,743.513601,743.9613922,1713,756,2.9652,5.9304,-8.5,-9.5,447.7912,fixation,AD07,a-pr5.png
12,743.9803406,744.1073327,1989,730,7.413,4.4478,-10.5,5.5,126.9921,fixation,AD07,a-pr5.png
12,744.1472359,744.3861785,1311,720,5.9304,4.4478,-9,-6.5,238.94260002998598,fixation,AD07,a-pr5.png
12,745.969195,745.9790533,1313.5,733.5,2.2239,1.4826,2.5,3,9.858299993,fixation,AD07,a-pr5.png
13,754.0185315,754.3163672,1510,744,5.9304,8.8956,8,-11.5,297.8357,fixation,AD07,a-pr23.png
13,754.3293992,754.5702593,1329,712,4.4478,4.4478,7.5,10,240.8601,fixation,AD07,a-pr23.png
13,754.5932081,755.2359247,1029,666,10.3782,2.9652,9.5,4.5,642.7166,fixation,AD07,a-pr23.png
13,755.267838,755.2738827,1571.5,709,5.9304,5.1891,-6,9,6.0446999996201995,fixation,AD07,a-pr23.png
13,755.2749364,755.2788261,1577,717.5,3.7065,1.4826,3,14,3.889699976,fixation,AD07,a-pr23.png
13,755.279954,755.6701761,1547,699,31.1346,5.9304,11,-11,390.2221,fixation,AD07,a-pr23.png
13,755.6731571,755.8121307,1482,697,2.9652,5.9304,10.5,9,138.97360001283198,fixation,AD07,a-pr23.png
13,755.8211267,756.3090139,1303,681,17.0499,4.4478,9.5,6.5,487.8872,fixation,AD07,a-pr23.png
13,756.3130941,759.0266534,1392,676,4.4478,4.4478,-10,7.5,2713.5593,fixation,AD07,a-pr23.png
14,767.0510109,767.1169512,1471.5,731,2.2239,4.4478,-4,7.5,65.9403,fixation,AD07,a-pr10.png
14,767.1189688,767.1549584,1470,726,2.9652,2.9652,5,-10,35.9896,fixation,AD07,a-pr10.png
14,767.1559186,767.250866,1468,729,2.9652,4.4478,8.5,11,94.94740005,fixation,AD07,a-pr10.png
14,767.2705814,767.9624594,1133,694,17.7912,7.413,10.5,7,691.878,fixation,AD07,a-pr10.png
14,767.9644239,768.5812177,1166,679,5.9304,4.4478,-10,5.5,616.7938,fixation,AD07,a-pr10.png
15,778.2159554,778.2668684,1465,741,1.4826,5.9304,-5,-11.5,50.91299994,fixation,AD07,a-pr19.png
15,778.2679149,778.3828017,1468,741,4.4478,7.413,-6,-13,114.8868,fixation,AD07,a-pr19.png
15,778.3848156,778.4438523,1455,740,4.4478,7.413,5.5,12,59.0367,fixation,AD07,a-pr19.png
15,778.4467798,778.4677531,1450,739,4.4478,2.9652,-8,7.5,20.97329998,fixation,AD07,a-pr19.png
15,778.7456144,778.9005953,1504,625,4.4478,5.9304,10,10,154.9809,fixation,AD07,a-pr19.png
15,778.9039442,779.043512,1502,625,2.9652,5.9304,-6.5,-11.5,139.5678,fixation,AD07,a-pr19.png
15,779.0445131,779.0655259,1505,625,2.9652,4.4478,5.5,-13.5,21.01279999,fixation,AD07,a-pr19.png
15,779.0704719,779.0798963,1510.5,619,6.6717,4.4478,-8.5,9.5,9.424400021,fixation,AD07,a-pr19.png
15,779.0945741,779.097522,1707,679,4.4478,0,-9.5,-4,2.947899979,fixation,AD07,a-pr19.png
15,779.1056039,779.9658601,1826,702,17.7912,7.413,-11,9.5,860.2562,fixation,AD07,a-pr19.png
1,798.2127433,798.6782374,1279,715,5.9304,11.8608,8.5,13,465.4941,fixation,AD08,a-pr26.png
1,798.690184,799.7107376,1088,732,11.8608,17.7912,-7.5,-11,1020.5536,fixation,AD08,a-pr26.png
1,801.3348327,801.34486,1119,731,1.4826,1.4826,-1.5,-4.5,10.0273,fixation,AD08,a-pr26.png
2,809.3696274,809.602407,1253,699,4.4478,7.413,-6,8,232.7796,fixation,AD08,a-pr6.png
2,809.6323905,809.8142529,1599,662,7.413,5.9304,11,-10,181.8624,fixation,AD08,a-pr6.png
2,809.8223435,809.86239,1693,664.5,4.4478,5.9304,15,12,40.046499994787204,fixation,AD08,a-pr6.png
2,809.8684101,810.5215554,1665,675,7.413,7.413,-12,-15,653.1453,fixation,AD08,a-pr6.png
2,812.1316218,812.1396469,1192,710.5,1.4826,3.7065,3,2.5,8.025099989,fixation,AD08,a-pr6.png
3,820.165648,820.4635402,1253,704,4.4478,5.9304,9,-11.5,297.8922,fixation,AD08,a-pr13.png
3,820.4687695,820.6853347,1202,713,4.4478,5.9304,10,13,216.5652,fixation,AD08,a-pr13.png
3,820.689394,820.8393276,1120,712,4.4478,5.9304,10.5,7.5,149.93360005246402,fixation,AD08,a-pr13.png
3,820.8552646,820.8593191,923.5,701,0.7413,2.9652,9,-7,4.054499985,fixation,AD08,a-pr13.png
3,820.8692585,821.1352251,855,695,5.9304,5.9304,-14,-8.5,265.9666,fixation,AD08,a-pr13.png
3,821.1391021,821.4309203,832,671,5.9304,4.4478,9.5,6,291.8182,fixation,AD08,a-pr13.png
3,821.4389667,823.748981,763,640,8.8956,4.4478,-11.5,-11,2310.0142999537597,fixation,AD08,a-pr13.png
4,831.7745686,832.0522707,1193,714,4.4478,7.413,7,-14.5,277.7021,fixation,AD08,a-pr1.png
4,832.0602916,832.2801486,1131,689,5.9304,5.1891,9,-11.5,219.85700000914198,fixation,AD08,a-pr1.png
4,832.2961888,832.3241706,937,573,6.6717,15.5673,13,20,27.98180003,fixation,AD08,a-pr1.png
4,832.3261127,832.3541313,937.5,578,3.7065,4.4478,9,-20,28.01860002,fixation,AD08,a-pr1.png
4,832.3560795,832.4601123,946,565,5.9304,10.3782,9,-19,104.03279999991399,fixation,AD08,a-pr1.png
4,832.5020556,832.5069904,1565.5,756,3.7065,2.9652,-7.5,-2.5,4.9347999865858005,fixation,AD08,a-pr1.png
4,832.5150105,832.7421736,1515.5,752,3.7065,4.4478,10,-6.5,227.1631,fixation,AD08,a-pr1.png
4,832.7488863,832.9982804,1463,737,2.9652,4.4478,9.5,9.5,249.39409998478402,fixation,AD08,a-pr1.png
4,833.01074,833.316629,1619,739,4.4478,4.4478,-6,-9,305.889,fixation,AD08,a-pr1.png
4,833.3289157,835.4823032,1426,720,16.3086,5.9304,11,-10,2153.3875,fixation,AD08,a-pr1.png
5,843.5081516,843.6162817,1280,722,5.9304,11.8608,-7.5,19,108.1301,fixation,AD08,a-pr5.png
5,843.6181586,843.8260494,1278,726.5,4.4478,5.1891,-8.5,-14.5,207.8908,fixation,AD08,a-pr5.png
5,843.8439512,844.0198345,1104.5,730.5,6.6717,8.1543,-12.5,8.5,175.8833,fixation,AD08,a-pr5.png
5,844.0578786,844.1258613,1747.5,698,12.6021,7.413,-11.5,11,67.98269996,fixation,AD08,a-pr5.png
5,844.135784,844.1798443,1761,696,7.413,7.413,-10.5,-15,44.06030004,fixation,AD08,a-pr5.png
5,844.181816,844.1897869,1752,692.5,2.9652,5.9304,-19.5,12,7.970899973,fixation,AD08,a-pr5.png
5,844.1957392,844.2037265,1757,703.5,5.9304,18.5325,-11.5,-10,7.987300050444899,fixation,AD08,a-pr5.png
5,844.2077669,844.2137949,1740,681,2.9652,2.9652,-13.5,-15,6.027999985,fixation,AD08,a-pr5.png
5,844.2158743,844.3277191,1745.5,677.5,9.6369,12.6021,16,18.5,111.8448,fixation,AD08,a-pr5.png
5,844.3296942,844.4655723,1733.5,672,6.6717,5.9304,-12.5,-11.5,135.8781,fixation,AD08,a-pr5.png
5,844.4796629,844.4836177,1579,764,2.9652,4.4478,8,-8,3.95480001,fixation,AD08,a-pr5.png
5,844.4876727,844.7616772,1487,754,8.8956,7.413,-11.5,10.5,274.0045,fixation,AD08,a-pr5.png
5,844.7895259,845.0393669,1796,709,5.9304,4.4478,12,-6,249.84100000074199,fixation,AD08,a-pr5.png
5,845.0993741,845.7273842,835,634.5,25.2042,62.2692,-12,-15,628.0101,fixation,AD08,a-pr5.png
5,845.7434452,845.7493983,1019,740,1.4826,4.4478,-7.5,6.5,5.953099986,fixation,AD08,a-pr5.png
5,845.7553681,845.9512987,1066,729,2.9652,4.4478,10.5,6.5,195.9306,fixation,AD08,a-pr5.png
5,845.9575099,848.2032059,1115,727,4.4478,4.4478,-10.5,-9.5,2245.696,fixation,AD08,a-pr5.png
6,856.2275002,856.5773728,1264,729,4.4478,7.413,5.5,-10.5,349.8726,fixation,AD08,a-pr21.png
6,856.6153721,856.7512552,854,701,7.413,8.8956,-13,14,135.8831,fixation,AD08,a-pr21.png
6,856.7874454,857.0830702,1385,713,7.413,7.413,10.5,15.5,295.6248,fixation,AD08,a-pr21.png
6,857.1210311,857.6508193,760,665,29.652,5.9304,16,12.5,529.7882,fixation,AD08,a-pr21.png
6,857.6608684,858.080604,825,731,4.4478,8.8956,13.5,11.5,419.7356,fixation,AD08,a-pr21.png
6,858.0905662,860.2211676,955,736,4.4478,5.9304,-11.5,8.5,2130.6014,fixation,AD08,a-pr21.png
7,868.2400348,868.5379326,1280,717,5.9304,5.9304,6.5,12.5,297.89779997918197,fixation,AD08,a-pr4.png
7,868.5678997,868.573818,1591,695,1.4826,10.3782,-9.5,-7,5.918299965,fixation,AD08,a-pr4.png
7,868.5778722,868.6867539,1576,698,8.1543,7.413,12.5,15.5,108.8817,fixation,AD08,a-pr4.png
7,868.6898528,868.8306724,1580.5,693,8.1543,8.8956,10,13.5,140.8196,fixation,AD08,a-pr4.png
7,868.8318653,869.1447097,1587.5,697,5.9304,8.1543,-9,16,312.8444,fixation,AD08,a-pr4.png
7,869.1467367,871.1137318,1574,693,8.8956,8.8956,10,-15,1966.9951,fixation,AD08,a-pr4.png
8,879.1398262,879.4934541,1259,727,8.8956,5.9304,-8,12,353.6279,fixation,AD08,a-pr30.png
8,879.5255838,879.7798753,927,660,8.8956,10.3782,10,-18.5,254.29150002492003,fixation,AD08,a-pr30.png
8,879.7878061,879.7938924,796,625,1.4826,0,11,5.5,6.0863000107928995,fixation,AD08,a-pr30.png
8,879.7978001,882.0897189,831,610,10.3782,10.3782,9,10.5,2291.9188,fixation,AD08,a-pr30.png
9,890.1152303,890.3634242,1266,717,7.413,8.8956,-12,-16.5,248.1939,fixation,AD08,a-pr23.png
9,890.3713385,890.4944637,1140,682,11.8608,10.3782,10.5,-20,123.12519998522501,fixation,AD08,a-pr23.png
9,890.4973392,890.5132231,1130.5,679,3.7065,9.6369,7.5,16,15.883899981417898,fixation,AD08,a-pr23.png
9,890.5152822,890.6013487,1120,679,8.8956,7.413,-9,-16.5,86.06650000547229,fixation,AD08,a-pr23.png
9,890.6212788,890.6253683,891,622,1.4826,7.413,10.5,8,4.089499987458099,fixation,AD08,a-pr23.png
9,890.6291993,890.8053851,847,625,8.8956,8.8956,-15,-16.5,176.18579997542798,fixation,AD08,a-pr23.png
9,890.8305491,890.8404795,1179,684,11.8608,5.9304,-10.5,-8.5,9.930400005,fixation,AD08,a-pr23.png
9,890.8445603,893.0865574,1164,677,7.413,11.8608,9.5,16,2241.9971,fixation,AD08,a-pr23.png
10,901.1203552,901.4561986,1264,732,6.6717,8.8956,11,-16.5,335.8434,fixation,AD08,a-pr16.png
10,901.4861683,901.5261294,1686.5,643.5,9.6369,13.3434,15,-21.5,39.96110003,fixation,AD08,a-pr16.png
10,901.5281948,901.7100502,1689,642,8.8956,10.3782,13,17.5,181.8554,fixation,AD08,a-pr16.png
10,901.72207,901.9739046,1753,612,6.6717,6.6717,15,-11.5,251.83459999061603,fixation,AD08,a-pr16.png
10,901.9758452,903.8658693,1746,574,7.413,16.3086,-23,14,1890.0241,fixation,AD08,a-pr16.png
11,911.9017622,912.1996764,1262,739,5.9304,10.3782,9,-15.5,297.9142,fixation,AD08,a-pr32.png
11,912.2115696,912.215622,1121,678,1.4826,5.9304,11,-5.5,4.052400045,fixation,AD08,a-pr32.png
11,912.2255899,912.2896033,1036,687,4.4478,13.3434,12.5,20,64.0134,fixation,AD08,a-pr32.png
11,912.2956102,912.3295219,1036,686,7.413,7.413,-6,-19,33.911699951204405,fixation,AD08,a-pr32.png
11,912.3335004,912.3395495,1041,686,4.4478,1.4826,-8.5,16.5,6.049100020390999,fixation,AD08,a-pr32.png
11,912.341494,912.397547,1041.5,681,8.8956,11.1195,8,-19,56.053000036627104,fixation,AD08,a-pr32.png
11,912.401559,912.4334998,1049,670.5,3.7065,11.1195,-7,-20.5,31.94079996,fixation,AD08,a-pr32.png
11,912.439607,912.4474403,1050.5,667,2.9652,8.1543,-10.5,-21.5,7.833300042,fixation,AD08,a-pr32.png
11,912.449433,912.4675333,1044,671,5.9304,5.9304,-11.5,19,18.100299977959402,fixation,AD08,a-pr32.png
11,912.5134177,912.7212957,1656,682.5,14.0847,14.826,18.5,18,207.878,fixation,AD08,a-pr32.png
11,912.7433705,912.7719964,1709.5,650,9.6369,17.7912,13,-19,28.625899994949602,fixation,AD08,a-pr32.png
11,912.7730684,912.7820042,1699,648,14.0847,14.826,-11.5,-16,8.935799997,fixation,AD08,a-pr32.png
11,912.7919054,912.8058573,1704,652,14.826,13.3434,15.5,16,13.951899998573898,fixation,AD08,a-pr32.png
11,912.8079837,912.8359326,1705,647.5,10.3782,11.1195,-12.5,15,27.94890001,fixation,AD08,a-pr32.png
11,912.8420177,912.8478151,1709,653,5.9304,8.8956,8,16,5.7973999973909995,fixation,AD08,a-pr32.png
11,912.8618613,912.9372007,1702,639.5,9.6369,12.6021,15,-13.5,75.33939998,fixation,AD08,a-pr32.png
11,912.9458739,912.9597774,1595,610,16.3086,14.826,-33,-25,13.90350002,fixation,AD08,a-pr32.png
11,912.9658,912.9838422,1604,608,11.8608,20.7564,9,20,18.04220001,fixation,AD08,a-pr32.png
11,912.9890456,913.0238529,1596,599,11.8608,11.8608,-10,10,34.80730002,fixation,AD08,a-pr32.png
11,913.0297466,913.0437821,1596,593,7.413,11.8608,12,15.5,14.03550001,fixation,AD08,a-pr32.png
11,913.0457977,913.0757952,1594,595,5.9304,10.3782,14,22,29.99750001,fixation,AD08,a-pr32.png
11,913.0777063,913.1417393,1604,595,7.413,8.1543,13.5,11.5,64.03299998,fixation,AD08,a-pr32.png
11,913.1437077,913.1697312,1593,586,7.413,5.9304,10.5,-13,26.023499956863798,fixation,AD08,a-pr32.png
11,913.1736978,913.1816842,1584.5,569.5,5.9304,7.413,-7.5,-18,7.986399996,fixation,AD08,a-pr32.png
11,913.1976553,913.2236683,1585,598,4.4478,11.8608,13,22,26.01299998,fixation,AD08,a-pr32.png
11,913.2256251,913.2690965,1548,599.5,7.413,6.6717,12.5,-12.5,43.47139998,fixation,AD08,a-pr32.png
11,913.2736898,913.2955905,1542,597,7.413,4.4478,-8.5,8,21.9007,fixation,AD08,a-pr32.png
11,913.2996143,913.3436011,1537.5,582,6.6717,13.3434,-8,19.5,43.98680003,fixation,AD08,a-pr32.png
11,913.3455629,913.421651,1547.5,586,7.413,9.6369,-9.5,17.5,76.08809998,fixation,AD08,a-pr32.png
11,913.4236274,913.531752,1545,584.5,11.1195,12.6021,10.5,-17,108.12459996668599,fixation,AD08,a-pr32.png
11,915.1415926,915.1495635,1535,581,15.5673,8.1543,23,-12.5,7.970899993,fixation,AD08,a-pr32.png
12,923.1763947,923.4613255,1269,737.5,10.3782,6.6717,-7.5,-12.5,284.93079999134403,fixation,AD08,a-pr14.png
12,923.4973166,923.5071835,965,661,7.413,14.826,-17,18,9.866899985,fixation,AD08,a-pr14.png
12,923.509276,923.5226322,952,662,8.8956,13.3434,-13,22,13.3562,fixation,AD08,a-pr14.png
12,923.5253147,923.6231446,943,672,10.3782,11.8608,21.5,-24,97.82989999,fixation,AD08,a-pr14.png
12,923.6251164,923.9053113,944,702,10.3782,19.2738,9.5,-15.5,280.1949,fixation,AD08,a-pr14.png
12,923.939043,924.0070888,1409,648.5,12.6021,14.0847,14,-25,68.04580003,fixation,AD08,a-pr14.png
12,924.0130277,924.0309133,1399,661,10.3782,5.9304,-6,19,17.88559998,fixation,AD08,a-pr14.png
12,924.0349625,924.0549583,1410.5,648.5,5.9304,5.1891,-10,15.5,19.995800046672198,fixation,AD08,a-pr14.png
12,924.0569632,924.1448784,1407,654.5,8.8956,11.1195,9.5,-20.5,87.91519999,fixation,AD08,a-pr14.png
12,924.1568956,924.1608526,1541.5,685.5,8.1543,2.2239,-11,-5,3.9569999808008998,fixation,AD08,a-pr14.png
12,924.166862,924.4387061,1596,699,10.3782,8.1543,-14.5,18.5,271.8441,fixation,AD08,a-pr14.png
12,924.4526945,924.6525703,1716.5,686,9.6369,8.8956,14.5,13.5,199.87579995176898,fixation,AD08,a-pr14.png
12,924.6546166,924.8024587,1727.5,685,18.5325,10.3782,-18,18.5,147.8421,fixation,AD08,a-pr14.png
12,924.8045317,924.8384917,1724,670,11.8608,11.8608,17.5,22,33.95999997,fixation,AD08,a-pr14.png
12,924.8404461,924.8564342,1733,668.5,14.826,14.0847,13,11.5,15.988100030881501,fixation,AD08,a-pr14.png
12,924.8644955,924.8987052,1732,673,13.3434,8.8956,10,-18.5,34.20970002,fixation,AD08,a-pr14.png
